Title,Summary,Enrollment,Stars,Rating,Link
"
Principle App - UI Prototyping
","
Animate your Mobile or Web UI and add Micro Interactions
","
687 students
",4.5, (171 ratings),https://www.udemy.com/course/principle-app-ui-prototyping/
"
Sketchup Architect From 2D to 3D
","
How to build a 3D Model from a 2D cad plan and render
","
1,740 students
",4.0, (171 ratings),https://www.udemy.com/course/sketchup-102-from-2d-to-3d/
"
Sketchup Architect From 2D to 3D
","
How to build a 3D Model from a 2D cad plan and render
","
1,740 students
",4.0, (171 ratings),https://www.udemy.com/course/sketchup-102-from-2d-to-3d/
"
ANIMATED INFOGRAPHICS IN POWERPOINT
","
Create highly captivating, profit-making video infographics in minutes without any design skills!
","
1,668 students
",3.2, (171 ratings),https://www.udemy.com/course/powerpoint-videos-animated-infographics-using-powerpoint/
"
Learn Cinema 4D - Create Abstract 3D Design Elements
","
Jumpstart your Cinema 4D skills by learning how to make abstract 3D shapes
","
1,013 students
",4.6, (171 ratings),https://www.udemy.com/course/learn-cinema-4d-create-abstract-3d-design-elements/
"
Modern Flat Design in Affinity Designer Masterclass
","
Build Your Own Portfolio of Modern Flat Design Digital Illustrations and Use Affinity Designer Independently
","
1,745 students
",4.3, (171 ratings),https://www.udemy.com/course/flat-design-affinity-designer-tutorial-affinity-photo-trial-windows/
"
Adobe After Effects CC 2020
","
Everything you need to know about Adobe After Effects CC 2020
","
42,510 students
",3.9, (171 ratings),https://www.udemy.com/course/adobe-after-effects-cc-2020/
"
Learn low poly modeling in blender for video games!
","
Build models for your games with this easy to understand course.
","
2,534 students
",4.1, (171 ratings),https://www.udemy.com/course/learn-low-poly-modeling-in-blender-for-video-games-in-1-hour/
"
Photo Re-Touching and Post Production with PaintShop Pro
","
PaintShop Pro authoring environment,photographic-enhancement techniques,Photo-editing techniques
","
738 students
",4.3, (170 ratings),https://www.udemy.com/course/photo-re-touching-and-post-production-with-paint-shop-pro/
"
The Beginner's Illustration Masterclass
","
Create professional-looking digital paintings and illustrations even if you ""can't draw.""
","
23,931 students
",4.3, (170 ratings),https://www.udemy.com/course/the-illustration-masterclass/
"
Create Professional 3D Models from Scratch in Maya
","
Learn the skills to design, model and render 3D assets using Maya and Photoshop.
","
2,566 students
",4.4, (170 ratings),https://www.udemy.com/course/create-professional-3d-models-from-scratch-in-maya/
"
Docker Container MasterClass : Docker Ecosystem From Scratch
","
Build Test Deploy Docker Containers 100% Handon Practical Guide Live Labs using Orchestration System SWARM & COMPOSE
","
11,457 students
",4.4, (170 ratings),https://www.udemy.com/course/docker-for-devops/
"
Bootstrap Projects Responsive Design Essential Training
","
Ultimate guide to quickly start creating website using bootstrap
","
29,101 students
",3.4, (169 ratings),https://www.udemy.com/course/bootstrap-projects-responsive-design-essential-training/
"
Advanced Storyboarding for Film & Animation
","
Become a Storyboard Artist, learn professional skills for story boarding for Film, Animation & Gaming
","
1,908 students
",4.7, (169 ratings),https://www.udemy.com/course/advanced-storyboarding-techniques/
"
Making an Animated Short Film with Blender
","
Follow the process of creating an animated short film from start to finish
","
1,811 students
",4.6, (169 ratings),https://www.udemy.com/course/making-an-animated-short-film/
"
Tiny House Design Part 2 - Construction
","
A Comprehensive 101
","
1,759 students
",4.5, (169 ratings),https://www.udemy.com/course/tiny-house-design-part-2-construction/
"
Intro to Adobe InDesign
","
Learn Adobe InDesign with design expert Joseph Caserto
","
2,059 students
",4.2, (169 ratings),https://www.udemy.com/course/intro-to-adobe-indesign/
"
WordPress Bootcamp for Beginners: Build Your Own Website
","
Easily & secure a WordPress site that looks great on all devices - no previous experience required.
","
16,999 students
",4.3, (168 ratings),https://www.udemy.com/course/wordpress-academy-2018-beginners-crash-course/
"
Fundamentals of Bridge Design-Concept of design and modeling
","
Learn design concept of different types of bridges from one source. We'll focus on getting the basics right.
","
7,861 students
",4.2, (168 ratings),https://www.udemy.com/course/fundamentals-of-bridge-designyour-way-to-be-bridge-designer/
"
After Effects : Motion Graphics Masterclass For Beginners!
","
Create motion graphics videos from A-Z using After Effects with project based learning approach - Project Files Included
","
6,964 students
",4.1, (168 ratings),https://www.udemy.com/course/aftereffectsmotiongraphicsanimation/
"
Mastering 3D Modeling With Blender For Beginners
","
The most comprehensive online 3D modeling course taking you from complete beginner to PRO
","
7,097 students
",4.2, (168 ratings),https://www.udemy.com/course/mastering-3d-modeling-with-blender-for-beginners/
"
Create HUD graphics in After Effects and Illustrator
","
Design and Animate HUD Interface using After Effects and Illustrator
","
1,462 students
",4.2, (167 ratings),https://www.udemy.com/course/hud-interface-animation-in-after-effects-and-illustrator/
"
LaTeX A-Z: from beginner to advance in less than 3 hour
","
Learn from beginner to advance for generating professional quality documents with minimum of effort using LaTeX
","
1,241 students
",4.1, (167 ratings),https://www.udemy.com/course/become-a-good-latex-user-to-create-professional-documents/
"
2D Adventure Game Creation: Art, Music, Programming and More
","
Learn to create a 2D ""point and click"" Adventure Game with hand-painted graphics, original music and voice acting!
","
1,066 students
",4.6, (167 ratings),https://www.udemy.com/course/2dadventuregame/
"
Beginner To Professional - The Complete Photoshop Guide
","
Learn to use Adobe Photoshop as a Pro and master real world design concepts.
","
10,212 students
",4.0, (166 ratings),https://www.udemy.com/course/beginner-to-professional-the-complete-photoshop-guide/
"
Learn and Master Computer-Aided Design (CAD) With Tinkercad
","
Use 100% free software to create custom 3D objects that can be used for 3D printing, videogames, and animated movies.
","
772 students
",4.5, (166 ratings),https://www.udemy.com/course/learn-and-master-computer-aided-design-cad-with-tinkercad/
"
The Beginner's Guide to Rigging in 3ds Max 2018
","
3D Rigging: Build the Skills Needed to Start Rigging you Own Characters TODAY
","
833 students
",4.3, (165 ratings),https://www.udemy.com/course/the-beginners-guide-to-rigging-in-3ds-max-2018/
"
Photoshop for Beginners: Photoshop the easy way!
","
Learn step by step with this series of Adobe Photoshop tutorials how to use it for any kind of graphics.
","
9,754 students
",4.3, (165 ratings),https://www.udemy.com/course/photoshop-made-easy/
"
Adobe Captivate - Focus on Demonstrations
","
Basic training tightly focused on creating software demonstrations using Adobe Captivate.
","
728 students
",4.1, (164 ratings),https://www.udemy.com/course/adobe-captivate-focus-on-demonstrations/
"
Create & Design a Modern Interior in Blender 2.8
","
Learn how to design a realistic interior in Blender 3D!
","
983 students
",4.6, (164 ratings),https://www.udemy.com/course/modern-interior-blender/
"
Explore how to start Web Development
","
Learn the fundamental concepts to creating websites how websites works and how they get created
","
15,808 students
",4.7, (164 ratings),https://www.udemy.com/course/web-dev-course/
"
Master Solidworks 2019 - 3D CAD using real-world examples
","
The 2019 version of the bestselling Solidworks 3D CAD course - learn modelling for any use, from 3D printing to pro use!
","
609 students
",4.6, (163 ratings),https://www.udemy.com/course/solidworks-2019/
"
Learning Adobe After Effects CS6 - Tutorial Video
","
Master The Art Of Digital Motion Effects and Compositing. An Essential Video Based Tutorial For All Videographers
","
2,958 students
",4.3, (162 ratings),https://www.udemy.com/course/learning-adobe-after-effects-cs6-the-essential-guide/
"
Learn Photoshop for iPad
","
Master advanced design techniques using photoshop on the iPad
","
752 students
",4.1, (162 ratings),https://www.udemy.com/course/learn-photoshop-for-ipad/
"
Learn Adobe Dreamweaver CS6 - For Absolute Beginners
","
A beginner level course for those new to Dreamweaver CS6.
","
12,784 students
",4.0, (162 ratings),https://www.udemy.com/course/learn-adobe-dreamweaver-cs6-training/
"
HVAC (PART2) with Revit MEP & Practical Projects
","
your Practical Guide in the Heating Ventilation & Air Conditioning with Programs & Layouts (A Complete Project Included)
","
1,128 students
",3.9, (164 ratings),https://www.udemy.com/course/hvac-part-2-with-revit-mep-practical-projects/
"
Robot structural Analysis (RC building)
","
Full building Design with seismic Analysis using Robot Structural Analysis
","
696 students
",4.3, (161 ratings),https://www.udemy.com/course/robot-structural-analysis-analysis-of-building/
"
Improve Your WordPress Website: Step-by-Step Tutorial
","
Discover 15 Easy Ways To Improve Your WordPress Website Fast!
","
7,446 students
",3.7, (161 ratings),https://www.udemy.com/course/how-to-improve-your-wordpress-website-fast/
"
Beginner Moho Pro/Anime Studio: 2D Illustration-Animation
","
Moho Debut and Pro (Anime Studio): 2D illustration, rigging and animation for beginners
","
5,890 students
",4.0, (160 ratings),https://www.udemy.com/course/beginner-moho-pro-illustration-rigging-and-animation/
"
Non-Destructive Hard Surface Modeling in Blender
","
Master non-destructive modeling techniques, boolean workflows, and bevel operations in the Blender software.
","
702 students
",4.8, (160 ratings),https://www.udemy.com/course/non-destructive-hard-surface-modeling-in-blender/
"
After Effects CC: Beginner's Guide to VFX Visual Effects
","
VFX in After Effects CC: An In-depth Guide to Perspective and Generate Visual Effects in Adobe After Effects CC
","
7,203 students
",4.6, (160 ratings),https://www.udemy.com/course/visual-effects-in-after-effects/
"
3D Character Creation: Retopologizing For Animation - Zbrush
","
Turn your high res sculpt into a game-ready character using ZBrush (Available for both Streaming & Download)
","
1,421 students
",4.2, (159 ratings),https://www.udemy.com/course/retopologizing/
"
Graphic Design Elements: Color Theory and Application
","
Learn how to use color fundamentals like a professional graphic designer.
","
15,958 students
",4.3, (160 ratings),https://www.udemy.com/course/graphic-design-elements-color-theory-and-application/
"
Adobe XD from Beginner to Expert -Design, Prototype, HandOff
","
Learn Adobe XD Step by Step and craft Sleek Designs, Style guides and Interactive + Paper Prototypes
","
944 students
",4.3, (159 ratings),https://www.udemy.com/course/adobe-xd-design-prototype-collaborate-with-developers/
"
Photoshop Course: Design an eBook Cover in Photoshop
","
Design your own beautiful eBook covers with Photoshop. This course is perfect for Amazon Kindle and ebook authors.
","
21,586 students
",3.8, (159 ratings),https://www.udemy.com/course/ebook-cover-design/
"
Backgrounds and Assets for Animation in Photoshop
","
Learn to use Photoshop to produce the images and backgrounds for your animations with no drawing skills
","
5,988 students
",4.6, (159 ratings),https://www.udemy.com/course/backgrounds-and-assets-for-animation-with-no-drawing-skills/
"
Facade Lighting Design Techniques
","
Mastering facade lighting design using Dialux evo and Photoshop software.
","
628 students
",4.0, (159 ratings),https://www.udemy.com/course/facade-lighting-design-techniques/
"
Website development HTML CSS creating a single page website
","
Explorer how websites are made. Learn about creating your own website from scratch using HTML CSS and jQuery
","
18,916 students
",4.3, (158 ratings),https://www.udemy.com/course/learn-html-css-creating-a-single-page-website/
"
Learn ProShow Producer - Beginning is Easy!
","
Learning all the basics of this rich Slide Show software.
","
604 students
",4.6, (158 ratings),https://www.udemy.com/course/learn-proshow-producer-7-beginning-is-easy/
"
Drawing Course: Figure Drawing, Sketching & Character Design
","
Drawing Course Beginner To Advanced: Figure & Cartoon Drawing, Sketching, Character Design, Art Therapy & Illustration
","
4,304 students
",2.5, (158 ratings),https://www.udemy.com/course/drawing-course-figure-drawing-sketching-character-design/
"
Design Theory Adapted for Canva: Create 3 Amazing Designs
","
Learn and Apply Design Theory TODAY using Canva
","
6,029 students
",4.6, (158 ratings),https://www.udemy.com/course/design-theory-adapted-for-canva/
"
3ds Max + AE: Learn VFX, Camera Tracking and Compositing
","
Add Drone and other live footage to your workflow by using built-in tools from 3ds Max and Adobe After Effects.
","
1,305 students
",4.5, (157 ratings),https://www.udemy.com/course/drones-arch-viz-compositing-3d-with-live-footage/
"
Adobe Captivate - Focus on Simulations
","
Learn how to use Adobe's amazing software to create Software Simulations.
","
830 students
",4.6, (158 ratings),https://www.udemy.com/course/adobe-captivate-focus-on-simulations/
"
Definitive Guide to Create Promo Videos in PowerPoint (2019)
","
Learn how to use PowerPoint to create animated explainer videos, promo videos, and intro videos for your online courses.
","
3,487 students
",3.9, (157 ratings),https://www.udemy.com/course/powerpoint-videos/
"
Autodesk Revit Architecture 2018
","
Learn how to use Autodesk Revit to design civil constructions and buildings
","
4,954 students
",4.6, (157 ratings),https://www.udemy.com/course/autodesk-revit-architecture-2018/
"
Substance Painter 2 for All Levels!
","
An in depth tutorial to 3D texturing through Substance Painter
","
1,761 students
",4.5, (156 ratings),https://www.udemy.com/course/substance-painter-2-for-all-levels/
"
Learning Autodesk AutoCAD - Crash Course
","
Autocad - Crash Course is for people looking to get a handle on this powerful software in a short amount of time.
","
1,959 students
",3.9, (156 ratings),https://www.udemy.com/course/this-is-learning-autocad-crash-course/
"
How I got 60,000 students with a Zero Fan Base (Unofficial)
","
For absolute beginners who have no idea what they're doing!
","
6,559 students
",4.5, (156 ratings),https://www.udemy.com/course/getting-started-on-udemy-with-a-zero-fan-base-unofficial/
"
Best Wordpress Plugins
","
Install and configure a recommended list of plugins to extend the basic core features of Wordpress.
","
1,383 students
",4.4, (156 ratings),https://www.udemy.com/course/best-wordpress-plugins/
"
Advanced Autodesk Inventor 2016
","
Beyond the Basics of 3D Mechanical Design
","
1,020 students
",4.1, (155 ratings),https://www.udemy.com/course/advanced-autodesk-inventor-2016/
"
Learn Autodesk Maya In 3 Hours
","
Learn how to use the industry standard, 3D modeling and animation software: Maya 2018
","
582 students
",4.6, (155 ratings),https://www.udemy.com/course/learnmaya/
"
The Ultimate Copic Markers Course: Complete Copic Course
","
The course on how to Color with Copic Markers Professionally for Manga, Comics, Stamping, Scrapbooking, Arts and Crafts
","
1,012 students
",4.5, (155 ratings),https://www.udemy.com/course/the-ultimate-copic-markers-course-complete-copic-markers-course/
"
AutoCAD - Advanced 2D to 3D Course
","
Become an Advanced AutoCAD user quickly by creating as you learn
","
1,116 students
",4.2, (155 ratings),https://www.udemy.com/course/autocad-2019-advanced-training/
"
Ansys Fluent- Computational Fluid Dynamics (CFD)
","
Students'll understand Fluid Flow's basics in Ansys and course have examples of different CFD models for beginners
","
558 students
",4.2, (154 ratings),https://www.udemy.com/course/ansys-fluent-computational-fluid-dynamics-cfd/
"
How To Create A Website For Free. Free Domain|Free hosting
","
A Beginner’s Guide To Create A Free Website In Wordpress Without Any Coding Experience. Free Domain and Free Hosting.
","
6,759 students
",4.2, (154 ratings),https://www.udemy.com/course/learn-how-to-create-website-for-free/
"
AutoCAD 2021- 2019 Mechanical 2D and 3D for Beginners to Adv
","
AutoCAD 2021 Mechanical Engineering course to learn design, drawing and drafting in 2D and 3D
","
998 students
",4.3, (154 ratings),https://www.udemy.com/course/learn-autocad-2019-2d-and-3d-for-beginners-to-advanced/
"
Godot Getaway: The Godot Course
","
Intermediate Techniques for Godot
","
1,336 students
",4.6, (154 ratings),https://www.udemy.com/course/gg-godot/
"
BIM applications for Roads, Highways & Transportation design
","
Your guide to plan, design, analyze and manage roads design and transportation projects using infraworks BIM application
","
8,185 students
",4.3, (155 ratings),https://www.udemy.com/course/bim-applications-for-roads-highways-transportation-design/
"
Creature Design for Beginners
","
Designing Creatures for Games , Graphic Novels and Illustration
","
2,117 students
",4.8, (154 ratings),https://www.udemy.com/course/creature-concept-design-for-beginners/
"
A Complete Guide to Successful Freelance Logo Design Career
","
A complete guide and step by step course on how to be a successful Freelance Logo Designer. Start a Logo Design Career
","
3,094 students
",3.8, (153 ratings),https://www.udemy.com/course/be-a-successful-logo-designer/
"
Beginners Guide to JavaScript Dynamic HTML interaction
","
Quick Crash course about using JavaScript to create Dynamic Web content Introduction to the Document Object Model
","
17,228 students
",4.5, (153 ratings),https://www.udemy.com/course/beginners-guide-to-javascript-dyanmic-html-interaction/
"
Make your own 2D Game Backgrounds with Adobe Illustrator
","
Workflows and best practices for making game backgrounds with Adobe Illustrator
","
2,235 students
",4.8, (153 ratings),https://www.udemy.com/course/makegamebackgrounds/
"
Web Design HTML CSS Create Single Page Website from Scratch
","
Step by Step guide to building a single page website from scratch Learn how to use HTML CSS JavaScript jQuery together
","
11,351 students
",3.8, (153 ratings),https://www.udemy.com/course/html-css-create-a-single-page-website-from-scratch/
"
Adobe Illustrator For Beginners
","
Adobe Illustrator CC, a complete course on mastering Adobe Illustrator. Adobe Illustrator for beginners!
","
4,533 students
",3.8, (152 ratings),https://www.udemy.com/course/illustrator-cc-tutorial-adobe-illustrator-cc-the-essentials/
"
Perspective Sketching the Easy Way: From Coffee Cups to Cars
","
Learn to sketch anything in perspective using the Cloud Sketching technique
","
3,438 students
",3.7, (152 ratings),https://www.udemy.com/course/perspective-sketching/
"
Passive Solar Design Series - Understanding Sun
","
First step to designing passive solar buildings
","
456 students
",4.4, (152 ratings),https://www.udemy.com/course/understanding-sun/
"
GD & T and Stack-Up (Basic to Expert level)
","
Basic to Advanced GD&T, Industrial level Problems, Stack-Up Analysis
","
560 students
",4.3, (151 ratings),https://www.udemy.com/course/gd-t-and-stack-up-basic-to-expert-level/
"
Framer Crash Course – Design, Code, and Collaborate
","
Framer is a tool for drawing, prototyping, coding, and sharing projects across teams. An all-in-one design workflow.
","
836 students
",3.9, (150 ratings),https://www.udemy.com/course/framer-design/
"
Create Detailed and Poseable Character in Adobe Illustrator
","
Learn how to create your own game character in adobe illustrator. Game Character Design workflows, tips and tricks
","
3,498 students
",3.9, (150 ratings),https://www.udemy.com/course/charactercreationillustrator/
"
A Practical Guide To Learn Photoshop From Scratch
","
Start as a complete beginner and learn some of the most essentials of photoshop. Get your photoshop certificate!
","

17,660 students
",3.4, (150 ratings),https://www.udemy.com/course/complete-photoshop-course-beginner-to-expert-f/
"
Learn Advanced Game Mechanics in Unity for Game Development
","
Learn scripting, particles, physics, advanced interface options, mobile development, building sprites, and so much more!
","
2,607 students
",4.1, (150 ratings),https://www.udemy.com/course/3dmotive-learn-advanced-game-mechanics-in-unity-for-game-development/
"
How to draw CARTOONY HUMANS
","
Learn about male and female proportions and how to make them look cartoony. Find your own style in cartooning!
","
893 students
",4.4, (150 ratings),https://www.udemy.com/course/how-to-draw-cartoony-humans/
"
Learn CSS Web Design & Development Beginner CSS introduction
","
CSS masterclass learn how to apply styling to HTML elements
","
12,942 students
",4.1, (149 ratings),https://www.udemy.com/course/learn-css/
"
How to Sketch, Draw, Design Cars Like a Pro in 3D
","
Sketch/draw your dream car in 3D using just a pen and paper. Learn it in an hour!
","
1,045 students
",4.5, (149 ratings),https://www.udemy.com/course/how-to-sketch-draw-design-cars-like-a-pro-in-3d/
"
Mastering Geometric Grid-Based Designs in Adobe Illustrator
","
Learn a Range of Illustrator Tools & Techniques to Efficiently Create Precise Geometric Designs & Boost Your Creativity
","
822 students
",4.8, (149 ratings),https://www.udemy.com/course/mastering-geometric-grid-based-designs-in-adobe-illustrator/
"
Beginner Wordpress Website Design and Wordpress Development
","
Easy Wordpress website design/Wordpress development for beginners: Writer, writing, write, self-publish, self-publishing
","
11,605 students
",4.4, (149 ratings),https://www.udemy.com/course/wordpress-website-design-and-development-for-beginners/
"
Rigging and Recording in Adobe Character Animator
","
Learn how to animate characters using your video camera and microphone! No prior animation experience required!
","
912 students
",4.6, (148 ratings),https://www.udemy.com/course/rigging-and-recording-in-adobe-character-animator/
"
UX Design intro. User Experience Design Fundamentals.
","
Learn the core foundations and psychology of UX design.
","
3,107 students
",4.3, (148 ratings),https://www.udemy.com/course/intro-to-ux/
"
PTC Creo 5.0 - Essential Training
","
Learn PTC Creo from scratch and Be PRO in PTC Creo within a week
","
469 students
",4.2, (148 ratings),https://www.udemy.com/course/ptc-creo-50-essential-training/
"
The Adventurers Guide to Drawing and Painting Dragons
","
Everything you'll ever need to draw and paint amazing dragons.
","
1,914 students
",4.5, (148 ratings),https://www.udemy.com/course/the-adventurers-guide-to-drawing-and-painting-dragons/
"
How To Make Mixtape Covers & Mixtape Graphics in Photoshop.
","
Learn the secrets to making hip-hop mixtape cover graphics in Photoshop no matter how much of a newbie you are!
","
586 students
",4.2, (147 ratings),https://www.udemy.com/course/makemixtapecovers/
"
After Effects CC: Create Cool Lower Thirds & Motion Graphics
","
Create & Sell Professional Lower Thirds, Titles Animation, Motion Graphics & Master Graphic Design in After Effects CC
","
11,725 students
",4.3, (147 ratings),https://www.udemy.com/course/after-effects-lower-thirds-titles-text-animation/
"
Learn Maya - Intro to 3D Box Modeling Techniques with Maya
","
Learn the basic concepts of box modeling in Maya with polygonal shapes building a portfolio ready model
","
2,975 students
",4.4, (147 ratings),https://www.udemy.com/course/intro-to-mastering-3d-box-modeling-techniques-with-maya-2014/
"
Photoshop CC: 20 Common Productivity and Design Mistakes
","
Discover how to streamline your Photoshop production and stop making these 20 unnecessary time consuming mistakes
","
40,696 students
",4.2, (147 ratings),https://www.udemy.com/course/graphic-designers-photoshop-cc/
"
Beginners Adobe Illustrator CS5 Tutorial
","
Learn Adobe Illustrator CS5 at your own pace. Over 10 hours of tutorial videos from a leading Adobe Expert.
","
1,137 students
",4.6, (147 ratings),https://www.udemy.com/course/adobe-illustrator-cs5/
"
Fundamentals of Autodesk Fusion 360 and Navisworks
","
2 Courses in 1! Learn the fundamentals of Autodesk Fusion 360 & Autodesk Navisworks
","
1,316 students
",3.9, (146 ratings),https://www.udemy.com/course/autodesk-fushion-360/
"
The Ultimate Photoshop Bundled Course : 7 Courses Included
","
Learn Photoshop with this Awesome Photoshop Bundled Course with 7 Courses , 65 Projects, 190+ Lectures, 16+ hrs Content
","
1,861 students
",4.1, (146 ratings),https://www.udemy.com/course/the-ultimate-photoshop-course/
"
Learn Adobe Illustrator in One Hour!
","
Getting comfortable with Adobe Illustrator is quick and easy. I will show you how to get up and running in not time.
","
4,595 students
",4.5, (146 ratings),https://www.udemy.com/course/1hourillustrator/
"
Learn Simple to Complex Masking in ProShow Producer
","
Learn how to create, animate, and use Masking Layers in Slide Styles, Transitions, Text Layers and Video Files.
","
537 students
",4.4, (146 ratings),https://www.udemy.com/course/learn-simple-to-complex-masking-in-proshow-producer/
"
Database Relationships
","
Let this course take you from knowing nothing about databases all the way to structuring tables like a professional!
","
4,380 students
",4.1, (146 ratings),https://www.udemy.com/course/database-relationships/
"
Photoshop on the iPad MasterClass
","
Learn Photoshop on the iPad, the unparalleled image editing experience re-designed for touch and Apple Pencil
","
1,272 students
",4.7, (146 ratings),https://www.udemy.com/course/photoshop-on-the-ipad-masterclass/
"
KATANA | Mastering LookDev & Lighting for the VFX industry
","
Advanced Insights to Workflows and Techniques using Arnold
","
2,748 students
",4.6, (146 ratings),https://www.udemy.com/course/katana-masterclass/
"
Turn yourself into a Virtual 3D Talking Avatar using FaceRig
","
Animate yourself using your web-camera, create incredible videos and go viral on social media
","
18,039 students
",3.8, (145 ratings),https://www.udemy.com/course/turn-yourself-into-a-virtual-3d-talking-avatar-using-facerig/
"
Hard Surface Modeling and Sculpting Course in 3D Coat
","
An introduction tutorial to robot modelling and sculpting using hard surface techniques for 3D look development.
","
950 students
",4.2, (145 ratings),https://www.udemy.com/course/3d-coat-robots/
"
Blender 3D Modeling & Animation : 20+ 3D Projects in Blender
","
Learn Blender 3D Modeling Animation UV Mapping Texture Painting .Build Game Assets, Learn 3D Game development with Unity
","
1,054 students
",4.6, (145 ratings),https://www.udemy.com/course/blender-3d-modelling-for-unity-game-development/
"
Mobile UI and UX Design
","
Make your mobile UI design pop and understand the mobile UX process
","
2,130 students
",3.7, (145 ratings),https://www.udemy.com/course/mobile-ui-and-ux-design/
"
Blender Quickstart - Create a Low poly scene for Beginners
","
Create your own 3d scene using Blender in this fun project based course
","
1,568 students
",4.6, (145 ratings),https://www.udemy.com/course/blender-quickstart/
"
Create a Brilliant 3D Explainer Video for Your Business
","
Discover how to teach, delight and bond with new customers in seconds
","
3,931 students
",4.3, (145 ratings),https://www.udemy.com/course/how-to-create-a-brilliant-3d-demo-video-for-your-business/
"
Canva Flat Design Masterclass: Guide To Flat Design In Canva
","
This in depth class will break down everything that you will need to start making flat design graphic art today!
","
27,427 students
",4.4, (145 ratings),https://www.udemy.com/course/canva-flat-design-masterclass-guide-to-flat-design-in-canva/
"
Adobe XD Masterclass : UI Design
","
Learn to design apps and websites in a professional way form a beginner to a professional.
","
8,891 students
",4.0, (144 ratings),https://www.udemy.com/course/adobe-xd-masterclass-ui-design/
"
Blender 2.81 - Spiders and insects creation from scratch
","
Discover a complete workflow for creating realistics insects and spiders for illustration or animation.
","
981 students
",4.7, (144 ratings),https://www.udemy.com/course/blender-281-spiders-and-insects-creation-from-scratch/
"
Exterior 3D Rendering with 3ds Max + Vray : The Quickest Way
","
Become an expert in modelling, lighting, rendering and post production in 3ds Max, Vray and Photoshop in under 3 hours
","
1,198 students
",4.6, (144 ratings),https://www.udemy.com/course/exterior-3d-rendering/
"
Learn How to Draw and Paint in Photoshop
","
Tips and Techniques for Digital Art
","
740 students
",4.5, (143 ratings),https://www.udemy.com/course/learn-to-draw-and-paint-in-photoshop/
"
Drip Irrigation Design and Installation for Beginners
","
How to Design,Install and Maintain your Drip Irrigation System
","
634 students
",4.6, (143 ratings),https://www.udemy.com/course/drip-irrigation-design-and-installation-for-beginners/
"
Logo Design Theory & Application Bootcamp
","
Learn how the professionals design logos!
","
740 students
",4.4, (143 ratings),https://www.udemy.com/course/logo-design-theory-application-bootcamp/
"
HTML5 and CSS3 complete course from scratch with projects.
","
A course which is about complete html5 & css3 from basic to advance take this course now & start learning html5 & css3.
","
2,756 students
",4.8, (144 ratings),https://www.udemy.com/course/html5-and-css3-tutorial-build-modern-responsive-websites/
"
Anime Studio Pro 11 - A Practical Training Course
","
A Training Course That Teaches Real World Skills
","
696 students
",4.4, (142 ratings),https://www.udemy.com/course/anime-studio-pro-11-a-practical-training-course-q/
"
Complete Game Character Workflow 02 Texturing and Rendering
","
The entire workflow from texturing to material, lighting, and rendering for characters after modeling.
","
2,874 students
",4.9, (143 ratings),https://www.udemy.com/course/complete-game-character-workflow-02-texturing-and-rendering/
"
3d Coat Sculpture Modelling, Retopo , UVs and Paint
","
An exploration of everything you need to master the powerful 3D Coat
","
1,081 students
",4.1, (142 ratings),https://www.udemy.com/course/3dcoatquickstart/
"
Merch Motivated - Merch by Amazon from Beginner to Beyond​
","
The up-to-date Merch by Amazon masterclass will help you make a success of your Merch by Amazon T Shirt Business in 2019
","
1,281 students
",4.1, (142 ratings),https://www.udemy.com/course/merch-by-amazon-tshirt-business/
"
Next Level CSS Creative Hover & Animation Effects
","
Advanced CSS Animations, Transitions and Transforms And Hover Effects With Creative Examples.
","
906 students
",4.1, (142 ratings),https://www.udemy.com/course/css-hover-animation-effects-from-beginners-to-expert/
"
Turn a 2d photo into a 3d animation with After Effects!
","
Learn the basics of Photoshop and After Effects and create your own 3D animations from scratch!
","
1,579 students
",4.7, (142 ratings),https://www.udemy.com/course/2d-to-3d-with-photoshop-and-after-effects/
"
Mobile Rapid Prototyping: Build a demo in 1 hour
","
Learn how to design a mobile prototype in less than 1 hour, by learning interactions, animations and design!
","
8,728 students
",3.4, (141 ratings),https://www.udemy.com/course/mobile-rapid-prototyping/
"
Introduction To 3ds Max : The Quickest Way
","
Learn the essential tools of 3ds Max. Navigation, moving, creating, lighting, materials and rendering in 3ds Max
","
2,630 students
",4.6, (141 ratings),https://www.udemy.com/course/3ds-max-introduction/
"
Game Character Rigging with Houdini
","
Learn to create custom, game ready animation rigs in Houdini 17
","
641 students
",4.8, (141 ratings),https://www.udemy.com/course/game-character-rigging-with-houdini/
"
Mythological Female Character - Complete Game Pipeline
","
Sculpt, Retopologize, Unwrap & Texture a Female Character using Zbrush, Maya, Substance Painter, & Marvelous Designer
","
1,078 students
",4.6, (141 ratings),https://www.udemy.com/course/mythological-female-character/
"
Mastering ProShow Effects
","
Learn all about Motion Effects, Adjustment Effects, Masking Effects and Caption/Text Layer Effects in ProShow Producer 7
","
797 students
",4.8, (141 ratings),https://www.udemy.com/course/mastering-proshow-effects/
"
Learn Creating Premium Wordpress Website with Elementor 2020
","
Learn creating Awesome Premium Wordpress Website using Free Elementor with cool premuim features
","
12,619 students
",4.2, (140 ratings),https://www.udemy.com/course/elementor-course/
"
Introduction to UX Design for Accessibility and WCAG 2.0
","
A concise guide to meeting WCAG standards from a UX perspective
","
3,512 students
",4.2, (140 ratings),https://www.udemy.com/course/accessibility_ux/
